# Zeit / s, Strecke / m
234.44344,10.04819
234.50345,10.52300
234.56346,10.99766
234.62346,11.47366
234.68347,11.94744
234.74347,12.41953
234.80348,12.89186
234.86349,13.37048
234.92349,13.84520
234.98350,14.31995
235.04350,14.79849
235.10351,15.27608
235.16352,15.75372
235.22352,16.23008
235.28353,16.70491
235.34353,17.18169
235.40354,17.65673
235.46355,18.13087
235.52355,18.60741
235.58356,19.08429
235.64356,19.55954
235.70357,20.03791
235.76358,20.51258
235.82358,20.98473
235.88359,21.46097
235.94359,21.93774
236.00360,22.41423
236.06361,22.89066
236.12361,23.36630
236.18362,23.84439
236.24362,24.31842
236.30363,24.79456
236.36364,25.27322
236.42364,25.74996
236.48365,26.22639
236.54365,26.70338
236.60366,27.17890
236.66367,27.65417
236.72367,28.13126
236.78368,28.60529
236.84368,29.08217
236.90369,29.56139
236.96370,30.03899
237.02370,30.51558
237.08371,30.99148
237.14371,31.47151
237.20372,31.94473
237.26373,32.41798
237.32373,32.89619
237.38374,33.37329
237.44374,33.84793
237.50375,34.32365
237.56376,34.80051
237.62376,35.27767
237.68377,35.75314
237.74377,36.22992
237.80378,36.70522
237.86379,37.18349
237.92379,37.66148
237.98380,38.13972
238.04380,38.61551
238.10381,39.09402
238.16382,39.57507
238.22382,40.05364
238.28383,40.53510
238.34383,41.01714
238.40384,41.49543
238.46385,41.97359
238.52385,42.45260
238.58386,42.92854
238.64386,43.40719
238.70387,43.88472
238.76388,44.36274
238.82388,44.84314
238.88389,45.32387
238.94389,45.80376
239.00390,46.28243
239.06391,46.76190
239.12391,47.23958
239.18392,47.72206
239.24392,48.19943
239.30393,48.67889
239.36394,49.15598
239.42394,49.63732
239.48395,50.11807
239.54395,50.59518
239.60396,51.07367
239.66397,51.55135
239.72397,52.03375
239.78398,52.51266
239.84398,52.99201
239.90399,53.47587
239.96400,53.95661
240.02400,54.43795
240.08401,54.91721
240.14401,55.39807
240.20402,55.87626
240.26403,56.35737
240.32403,56.83971
240.38404,57.31828
240.44404,57.79641
240.50405,58.27821
240.56406,58.76084
240.62406,59.23969
240.68407,59.71730
240.74407,60.19939
240.80408,60.68330
240.86409,61.16823
240.92409,61.65020
240.98410,62.13293
241.04410,62.61187
241.10411,63.09368
241.16412,63.57608
241.22412,64.05565
241.28413,64.53710
241.34413,65.02236
241.40414,65.50489
241.46415,65.98571
241.52415,66.46677
241.58416,66.94553
241.64416,67.43014
241.70417,67.91135
241.76418,68.39319
241.82418,68.87504
241.88419,69.35760
241.94419,69.83935
242.00420,70.32129
242.06421,70.80387
242.12421,71.28979
242.18422,71.77040
242.24422,72.25154
242.30423,72.73042
242.36424,73.21135
242.42424,73.69154
242.48425,74.17772
242.54425,74.66111
242.60426,75.14379
242.66427,75.62722
242.72427,76.10854
242.78428,76.59429
242.84428,77.08054
242.90429,77.56318
242.96430,78.04707
243.02430,78.53033
243.08431,79.01400
243.14431,79.49848
243.20432,79.98194
243.26433,80.46443
243.32433,80.94854
243.38434,81.42759
243.44434,81.91162
243.50435,82.39397
243.56436,82.87932
243.62436,83.36201
243.68437,83.84730
243.74437,84.33089
243.80438,84.81763
243.86439,85.29961
243.92439,85.77939
243.98440,86.26133
244.04440,86.74721
244.10441,87.22912
244.16442,87.71410
244.22442,88.19645
244.28443,88.68194
244.34443,89.16371
244.40444,89.64724
244.46445,90.13134
244.52445,90.61492
244.58446,91.10066
244.64446,91.58393
244.70447,92.07242
244.76448,92.55524
244.82448,93.04267
244.88449,93.52830
244.94449,94.01350
245.00450,94.50058
245.06451,94.98576
245.12451,95.46925
245.18452,95.95659
245.24452,96.44197
245.30453,96.92839
245.36454,97.41019
245.42454,97.89601
245.48455,98.38137
245.54455,98.86874
245.60456,99.35063
245.66457,99.83311
245.72457,100.31702
245.78458,100.80244
245.84458,101.28908
245.90459,101.77388
245.96460,102.25667
246.02460,102.74407
246.08461,103.23236
246.14461,103.71912
246.20462,104.20333
246.26463,104.69151
246.32463,105.17788
246.38464,105.66374
246.44464,106.14811
246.50465,106.63472
246.56466,107.12408
246.62466,107.61316
246.68467,108.09799
246.74467,108.58123
246.80468,109.06502
246.86469,109.55207
246.92469,110.04014
246.98470,110.52639
247.04470,111.01224
247.10471,111.49839
247.16472,111.98807
247.22472,112.47926
247.28473,112.96620
247.34473,113.45350
247.40474,113.93647
247.46475,114.42208
247.52475,114.90967
247.58476,115.39558
247.64476,115.88187
247.70477,116.37049
247.76478,116.85974
247.82478,117.34677
247.88479,117.83513
247.94479,118.31933
248.00480,118.80697
248.06481,119.29593
248.12481,119.78375
248.18482,120.26977
248.24482,120.75973
248.30483,121.24810
248.36484,121.73926
248.42484,122.22861
248.48485,122.71549
248.54485,123.20786
248.60486,123.69582
248.66487,124.18473
248.72487,124.67463
248.78488,125.16192
248.84488,125.65000
248.90489,0.47563
248.96490,0.96652
249.02490,1.45657
249.08491,1.94824
249.14491,2.43734
249.20492,2.92758
249.26493,3.41591
249.32493,3.90674
249.38494,4.40029
249.44494,4.89370
249.50495,5.38446
249.56496,5.87379
249.62496,6.36444
249.68497,6.85494
249.74497,7.34246
249.80498,7.83496
249.86499,8.32365
249.92499,8.81634
249.98500,9.30999
250.04500,9.79964
250.10501,10.28749
250.16502,10.77819
250.22502,11.26755
250.28503,11.76029
250.34503,12.25124
250.40504,12.74203
250.46505,13.23050
250.52505,13.71912
250.58506,14.20836
250.64506,14.69772
250.70507,15.18786
250.76508,15.67935
250.82508,16.17216
250.88509,16.66092
250.94509,17.15316
251.00510,17.64588
251.06511,18.13527
251.12511,18.62920
251.18512,19.12442
251.24512,19.61817
251.30513,20.10711
251.36514,20.60202
251.42514,21.09080
251.48515,21.58241
251.54515,22.07248
251.60516,22.56396
251.66517,23.05500
251.72517,23.54847
251.78518,24.03830
251.84518,24.52968
251.90519,25.02529
251.96520,25.51990
252.02520,26.01380
252.08521,26.50351
252.14521,26.99848
252.20522,27.49305
252.26523,27.98366
252.32523,28.47804
252.38524,28.97406
252.44524,29.46483
252.50525,29.96020
252.56526,30.45186
252.62526,30.94589
252.68527,31.43923
252.74527,31.93181
252.80528,32.42462
252.86529,32.91541
252.92529,33.41003
252.98530,33.89912
253.04530,34.39672
253.10531,34.88991
253.16532,35.38294
253.22532,35.87576
253.28533,36.36967
253.34533,36.86533
253.40534,37.36065
253.46535,37.85374
253.52535,38.34631
253.58536,38.83708
253.64536,39.33296
253.70537,39.82748
253.76538,40.32294
253.82538,40.81211
253.88539,41.30486
253.94539,41.79925
254.00540,42.29673
254.06541,42.79205
254.12541,43.28420
254.18542,43.77763
254.24542,44.27346
254.30543,44.76781
254.36544,45.26291
254.42544,45.75278
254.48545,46.24864
254.54545,46.74538
254.60546,47.24165
254.66547,47.73580
254.72547,48.23156
254.78548,48.72250
254.84548,49.21759
254.90549,49.71234
254.96550,50.20990
255.02550,50.70582
255.08551,51.20419
255.14551,51.70008
255.20552,52.19320
255.26553,52.68541
255.32553,53.17686
255.38554,53.67395
255.44554,54.16536
255.50555,54.66463
255.56556,55.16405
255.62556,55.65718
255.68557,56.15034
255.74557,56.64906
255.80558,57.14221
255.86559,57.63885
255.92559,58.13770
255.98560,58.63671
256.04560,59.13334
256.10561,59.62509
256.16562,60.12466
256.22562,60.62391
256.28563,61.12000
256.34563,61.61675
256.40564,62.11110
256.46565,62.60809
256.52565,63.10311
256.58566,63.59917
256.64566,64.09539
256.70567,64.59180
256.76568,65.08711
256.82568,65.58316
256.88569,66.07727
256.94569,66.57473
257.00570,67.07093
257.06571,67.56599
257.12571,68.06250
257.18572,68.56093
257.24572,69.05920
257.30573,69.55819
257.36574,70.05656
257.42574,70.55676
257.48575,71.05235
257.54575,71.55134
257.60576,72.04977
257.66577,72.54881
257.72577,73.04581
257.78578,73.54131
257.84578,74.04078
257.90579,74.53888
257.96580,75.03770
258.02580,75.53351
258.08581,76.03221
258.14581,76.53038
258.20582,77.02803
258.26583,77.52352
258.32583,78.02240
258.38584,78.51856
258.44584,79.01696
258.50585,79.51323
258.56586,80.01220
258.62586,80.50778
258.68587,81.01013
258.74587,81.50750
258.80588,82.00531
258.86589,82.50615
258.92589,83.00376
258.98590,83.50434
259.04590,84.00348
259.10591,84.50186
259.16592,84.99769
259.22592,85.50140
259.28593,86.00446
259.34593,86.50486
259.40594,87.00166
259.46595,87.50000
259.52595,88.00063
259.58596,88.50158
259.64596,89.00380
259.70597,89.50232
259.76598,90.00106
259.82598,90.49817
259.88599,91.00030
259.94599,91.49884
260.00600,91.99996
260.06601,92.49918
260.12601,93.00149
260.18602,93.50448
260.24602,94.00776
260.30603,94.50881
260.36604,95.01160
260.42604,95.51365
260.48605,96.01066
260.54605,96.51370
260.60606,97.01197
260.66607,97.51189
260.72607,98.01247
260.78608,98.51584
260.84608,99.01399
260.90609,99.51443
260.96610,100.01277
261.02610,100.51504
261.08611,101.01277
261.14611,101.51244
261.20612,102.01509
261.26613,102.51627
261.32613,103.01708
261.38614,103.51692
261.44614,104.02160
261.50615,104.52102
261.56616,105.02357
261.62616,105.52423
261.68617,106.02187
261.74617,106.52770
261.80618,107.02952
261.86619,107.52686
261.92619,108.03035
261.98620,108.53450
262.04620,109.03909
262.10621,109.54112
262.16622,110.04240
262.22622,110.54588
262.28623,111.04822
262.34623,111.55075
262.40624,112.05190
262.46625,112.55566
262.52625,113.05628
262.58626,113.55902
262.64626,114.06453
262.70627,114.56642
262.76628,115.06686
262.82628,115.56901
262.88629,116.07224
262.94629,116.57679
263.00630,117.07673
263.06631,117.58185
263.12631,118.08742
263.18632,118.59242
263.24632,119.09470
263.30633,119.59818
263.36634,120.10423
263.42634,120.61079
263.48635,121.11424
263.54635,121.61347
263.60636,122.11572
263.66637,122.61938
263.72637,123.12728
263.78638,123.63266
263.84638,124.14006
263.90639,124.63978
263.96640,125.14478
264.02640,125.65111
264.08641,0.49228
264.14641,0.99840
264.20642,1.50518
264.26643,2.01029
264.32643,2.51508
264.38644,3.01689
264.44644,3.52158
264.50645,4.02619
264.56646,4.52862
264.62646,5.03280
264.68647,5.53926
264.74647,6.04243
264.80648,6.54717
264.86649,7.05040
264.92649,7.55320
264.98650,8.05569
265.04650,8.56049
265.10651,9.06554
265.16652,9.57258
265.22652,10.08110
265.28653,10.58830
265.34653,11.09247
265.40654,11.59902
265.46655,12.10287
265.52655,12.60818
265.58656,13.11479
265.64656,13.62221
265.70657,14.12706
265.76658,14.63240
265.82658,15.13930
265.88659,15.64477
265.94659,16.15321
266.00660,16.65945
266.06661,17.16726
266.12661,17.67623
266.18662,18.18629
266.24662,18.69418
266.30663,19.19984
266.36664,19.70688
266.42664,20.21749
266.48665,20.72278
266.54665,21.23252
266.60666,21.74182
266.66667,22.24747
266.72667,22.75372
266.78668,23.26300
266.84668,23.77418
266.90669,24.28341
266.96670,24.79367
267.02670,25.30286
267.08671,25.81088
267.14671,26.31773
267.20672,26.82391
267.26673,27.33493
267.32673,27.84195
267.38674,28.34644
267.44674,28.85245
267.50675,29.36150
267.56676,29.87171
267.62676,30.37825
267.68677,30.88495
267.74677,31.39241
267.80678,31.90107
267.86679,32.41159
267.92679,32.91752
267.98680,33.42856
268.04680,33.93849
268.10681,34.44815
268.16682,34.96037
268.22682,35.46904
268.28683,35.97702
268.34683,36.48219
268.40684,36.99066
268.46685,37.50089
268.52685,38.00730
268.58686,38.51799
268.64686,39.02821
268.70687,39.53720
268.76688,40.04529
268.82688,40.55490
268.88689,41.06352
268.94689,41.57566
269.00690,42.08714
269.06691,42.59372
269.12691,43.10420
269.18692,43.61198
269.24692,44.12011
269.30693,44.63251
269.36694,45.14249
269.42694,45.65145
269.48695,46.16021
269.54695,46.67266
269.60696,47.17980
269.66697,47.68750
269.72697,48.19886
269.78698,48.70908
269.84698,49.21672
269.90699,49.72983
269.96700,50.23965
270.02700,50.74747
270.08701,51.25844
270.14701,51.76434
270.20702,52.27503
270.26703,52.78940
270.32703,53.29768
270.38704,53.80869
270.44704,54.31930
270.50705,54.82875
270.56706,55.33605
270.62706,55.84446
270.68707,56.35544
270.74707,56.86652
270.80708,57.37372
270.86709,57.88200
270.92709,58.39521
270.98710,58.90640
271.04710,59.41570
271.10711,59.92570
271.16712,60.43777
271.22712,60.95007
271.28713,61.46516
271.34713,61.97729
271.40714,62.48562
271.46715,62.99932
271.52715,63.50943
271.58716,64.02445
271.64716,64.53742
271.70717,65.05018
271.76718,65.56074
271.82718,66.07438
271.88719,66.58594
271.94719,67.09995
272.00720,67.61107
272.06721,68.12378
272.12721,68.63642
272.18722,69.14742
272.24722,69.65714
272.30723,70.16867
272.36724,70.68496
272.42724,71.19946
272.48725,71.71184
272.54725,72.22641
272.60726,72.74135
272.66727,73.25362
272.72727,73.76758
272.78728,74.27919
272.84728,74.78913
272.90729,75.30237
272.96730,75.81566
273.02730,76.32811
273.08731,76.83764
273.14731,77.35224
273.20732,77.87019
273.26733,78.38725
273.32733,78.89966
273.38734,79.41400
273.44734,79.92697
273.50735,80.43805
273.56736,80.95049
273.62736,81.46096
273.68737,81.97364
273.74737,82.48767
273.80738,82.99788
273.86739,83.51287
273.92739,84.02505
273.98740,84.54012
274.04740,85.05848
274.10741,85.57262
274.16742,86.08437
274.22742,86.59560
274.28743,87.11307
274.34743,87.62706
274.40744,88.14240
274.46745,88.65707
274.52745,89.16923
274.58746,89.68268
274.64746,90.19612
274.70747,90.71240
274.76748,91.22950
274.82748,91.74700
274.88749,92.26037
274.94749,92.77922
275.00750,93.29728
275.06751,93.81258
275.12751,94.32818
275.18752,94.84710
275.24752,95.36444
275.30753,95.87908
275.36754,96.39309
275.42754,96.91136
275.48755,97.42403
275.54755,97.94014
275.60756,98.45927
275.66757,98.97792
275.72757,99.49342
275.78758,100.00903
275.84758,100.52270
275.90759,101.04017
275.96760,101.55575
276.02760,102.07241
276.08761,102.58803
276.14761,103.10430
276.20762,103.62035
276.26763,104.13693
276.32763,104.65327
276.38764,105.17017
276.44764,105.68527
276.50765,106.20087
276.56766,106.71901
276.62766,107.23237
276.68767,107.75297
276.74767,108.26811
276.80768,108.78771
276.86769,109.30841
276.92769,109.82252
276.98770,110.33507
277.04770,110.84954
277.10771,111.36942
277.16772,111.88403
277.22772,112.40341
277.28773,112.92414
277.34773,113.44190
277.40774,113.95821
277.46775,114.47556
277.52775,114.99420
277.58776,115.51234
277.64776,116.03303
277.70777,116.55369
277.76778,117.06768
277.82778,117.58218
277.88779,118.10374
277.94779,118.62057
278.00780,119.13805
278.06781,119.65846
278.12781,120.17419
278.18782,120.69223
278.24782,121.20920
278.30783,121.73243
278.36784,122.25417
278.42784,122.77371
278.48785,123.29420
278.54785,123.81200
278.60786,124.33109
278.66787,124.85320
278.72787,125.37270
278.78788,0.22985
278.84788,0.75041
278.90789,1.27050
278.96790,1.79169
279.02790,2.31247
279.08791,2.82819
279.14791,3.34712
279.20792,3.86651
279.26793,4.38690
279.32793,4.90595
279.38794,5.42672
279.44794,5.94909
279.50795,6.47000
279.56796,6.98987
279.62796,7.50884
279.68797,8.02842
279.74797,8.55196
279.80798,9.07272
279.86799,9.58912
279.92799,10.10918
279.98800,10.62750
280.04800,11.15033
280.10801,11.66951
280.16802,12.19282
280.22802,12.70981
280.28803,13.22761
280.34803,13.74737
280.40804,14.26552
280.46805,14.78602
280.52805,15.30870
280.58806,15.82815
280.64806,16.34733
280.70807,16.86479
280.76808,17.38455
280.82808,17.90060
280.88809,18.41913
280.94809,18.93751
281.00810,19.46015
281.06811,19.98460
281.12811,20.50390
281.18812,21.02628
281.24812,21.54808
281.30813,22.06912
281.36814,22.59437
281.42814,23.11744
281.48815,23.64119
281.54815,24.16331
281.60816,24.68356
281.66817,25.20591
281.72817,25.72919
281.78818,26.24869
281.84818,26.77027
281.90819,27.28870
281.96820,27.81057
282.02820,28.33272
282.08821,28.85617
282.14821,29.38086
282.20822,29.90072
282.26823,30.42500
282.32823,30.94693
282.38824,31.47140
282.44824,31.98955
282.50825,32.51175
282.56826,33.03749
282.62826,33.56276
282.68827,34.08892
282.74827,34.61392
282.80828,35.13536
282.86829,35.65858
282.92829,36.18101
282.98830,36.70471
283.04830,37.23001
283.10831,37.75663
283.16832,38.27894
283.22832,38.79968
283.28833,39.32247
283.34833,39.84795
283.40834,40.36958
283.46835,40.89422
283.52835,41.41780
283.58836,41.94044
283.64836,42.46151
283.70837,42.98588
283.76838,43.51164
283.82838,44.03714
283.88839,44.56120
283.94839,45.08496
284.00840,45.60863
284.06841,46.13366
284.12841,46.66062
284.18842,47.18201
284.24842,47.70772
284.30843,48.23579
284.36844,48.76232
284.42844,49.28279
284.48845,49.80457
284.54845,50.33074
284.60846,50.85140
284.66847,51.37620
284.72847,51.89689
284.78848,52.42035
284.84848,52.94626
284.90849,53.46973
284.96850,53.99551
285.02850,54.52214
285.08851,55.04784
285.14851,55.57276
285.20852,56.09317
285.26853,56.61862
285.32853,57.14613
285.38854,57.67285
285.44854,58.19848
285.50855,58.71931
285.56856,59.24793
285.62856,59.77739
285.68857,60.29977
285.74857,60.82648
285.80858,61.35553
285.86859,61.88152
285.92859,62.40963
285.98860,62.93949
286.04860,63.46883
286.10861,63.99516
286.16862,64.52232
286.22862,65.04866
286.28863,65.57837
286.34863,66.10766
286.40864,66.63214
286.46865,67.15793
286.52865,67.68798
286.58866,68.21390
286.64866,68.74099
286.70867,69.26725
286.76868,69.79460
286.82868,70.32155
286.88869,70.84509
286.94869,71.36939
287.00870,71.89547
287.06871,72.42204
287.12871,72.94912
287.18872,73.47745
287.24872,74.00346
287.30873,74.53208
287.36874,75.06209
287.42874,75.58617
287.48875,76.11037
287.54875,76.63966
287.60876,77.17115
287.66877,77.70015
287.72877,78.23113
287.78878,78.75682
287.84878,79.28681
287.90879,79.81141
287.96880,80.34165
288.02880,80.86588
288.08881,81.39461
288.14881,81.92072
288.20882,82.44675
288.26883,82.97840
288.32883,83.50665
288.38884,84.03570
288.44884,84.56177
288.50885,85.08710
288.56886,85.61713
288.62886,86.14889
288.68887,86.67816
288.74887,87.20892
288.80888,87.73369
288.86889,88.25836
288.92889,88.78400
288.98890,89.30934
289.04890,89.83715
289.10891,90.36666
289.16892,90.89165
289.22892,91.42130
289.28893,91.95109
289.34893,92.47839
289.40894,93.00544
289.46895,93.53599
289.52895,94.06140
289.58896,94.59040
289.64896,95.12051
289.70897,95.64674
289.76898,96.17723
289.82898,96.70979
289.88899,97.24032
289.94899,97.77246
290.00900,98.30517
290.06901,98.83338
290.12901,99.36511
290.18902,99.89300
290.24902,100.42490
290.30903,100.95301
290.36904,101.48499
290.42904,102.01415
290.48905,102.54031
290.54905,103.07011
290.60906,103.60036
290.66907,104.13363
290.72907,104.66194
290.78908,105.19461
290.84908,105.72057
290.90909,106.24837
290.96910,106.77657
291.02910,107.30447
291.08911,107.83188
291.14911,108.36434
291.20912,108.89438
291.26913,109.42625
291.32913,109.95689
291.38914,110.48912
291.44914,111.02098
291.50915,111.54871
291.56916,112.08124
291.62916,112.61354
291.68917,113.14195
